,img1,img2,speed
19531,data/frames/train_thumb19532.jpg,data/frames/train_thumb19533.jpg,2.347048
19532,data/frames/train_thumb19533.jpg,data/frames/train_thumb19534.jpg,2.31964
19533,data/frames/train_thumb19534.jpg,data/frames/train_thumb19535.jpg,2.266506
19534,data/frames/train_thumb19535.jpg,data/frames/train_thumb19536.jpg,2.279194
19535,data/frames/train_thumb19536.jpg,data/frames/train_thumb19537.jpg,2.243334
19536,data/frames/train_thumb19537.jpg,data/frames/train_thumb19538.jpg,2.186659
19537,data/frames/train_thumb19538.jpg,data/frames/train_thumb19539.jpg,2.206459
19538,data/frames/train_thumb19539.jpg,data/frames/train_thumb19540.jpg,2.161649
19539,data/frames/train_thumb19540.jpg,data/frames/train_thumb19541.jpg,2.142796
19540,data/frames/train_thumb19541.jpg,data/frames/train_thumb19542.jpg,2.131473
19541,data/frames/train_thumb19542.jpg,data/frames/train_thumb19543.jpg,2.119571
19542,data/frames/train_thumb19543.jpg,data/frames/train_thumb19544.jpg,2.074537
19543,data/frames/train_thumb19544.jpg,data/frames/train_thumb19545.jpg,2.039597
19544,data/frames/train_thumb19545.jpg,data/frames/train_thumb19546.jpg,2.046785
19545,data/frames/train_thumb19546.jpg,data/frames/train_thumb19547.jpg,2.018791
19546,data/frames/train_thumb19547.jpg,data/frames/train_thumb19548.jpg,1.989714
19547,data/frames/train_thumb19548.jpg,data/frames/train_thumb19549.jpg,1.987453
19548,data/frames/train_thumb19549.jpg,data/frames/train_thumb19550.jpg,1.966798
19549,data/frames/train_thumb19550.jpg,data/frames/train_thumb19551.jpg,1.961189
19550,data/frames/train_thumb19551.jpg,data/frames/train_thumb19552.jpg,1.950021
19551,data/frames/train_thumb19552.jpg,data/frames/train_thumb19553.jpg,1.904211
19552,data/frames/train_thumb19553.jpg,data/frames/train_thumb19554.jpg,1.902061
19553,data/frames/train_thumb19554.jpg,data/frames/train_thumb19555.jpg,1.895863
19554,data/frames/train_thumb19555.jpg,data/frames/train_thumb19556.jpg,1.883978
19555,data/frames/train_thumb19556.jpg,data/frames/train_thumb19557.jpg,1.888669
19556,data/frames/train_thumb19557.jpg,data/frames/train_thumb19558.jpg,1.861613
19557,data/frames/train_thumb19558.jpg,data/frames/train_thumb19559.jpg,1.828441
19558,data/frames/train_thumb19559.jpg,data/frames/train_thumb19560.jpg,1.839196
19559,data/frames/train_thumb19560.jpg,data/frames/train_thumb19561.jpg,1.820181
19560,data/frames/train_thumb19561.jpg,data/frames/train_thumb19562.jpg,1.811165
19561,data/frames/train_thumb19562.jpg,data/frames/train_thumb19563.jpg,1.796812
19562,data/frames/train_thumb19563.jpg,data/frames/train_thumb19564.jpg,1.802991
19563,data/frames/train_thumb19564.jpg,data/frames/train_thumb19565.jpg,1.780663
19564,data/frames/train_thumb19565.jpg,data/frames/train_thumb19566.jpg,1.752963
19565,data/frames/train_thumb19566.jpg,data/frames/train_thumb19567.jpg,1.759861
19566,data/frames/train_thumb19567.jpg,data/frames/train_thumb19568.jpg,1.746767
19567,data/frames/train_thumb19568.jpg,data/frames/train_thumb19569.jpg,1.753203
19568,data/frames/train_thumb19569.jpg,data/frames/train_thumb19570.jpg,1.75425
19569,data/frames/train_thumb19570.jpg,data/frames/train_thumb19571.jpg,1.728063
19570,data/frames/train_thumb19571.jpg,data/frames/train_thumb19572.jpg,1.711324
19571,data/frames/train_thumb19572.jpg,data/frames/train_thumb19573.jpg,1.71293
19572,data/frames/train_thumb19573.jpg,data/frames/train_thumb19574.jpg,1.703682
19573,data/frames/train_thumb19574.jpg,data/frames/train_thumb19575.jpg,1.69993
19574,data/frames/train_thumb19575.jpg,data/frames/train_thumb19576.jpg,1.700387
19575,data/frames/train_thumb19576.jpg,data/frames/train_thumb19577.jpg,1.688286
19576,data/frames/train_thumb19577.jpg,data/frames/train_thumb19578.jpg,1.686442
19577,data/frames/train_thumb19578.jpg,data/frames/train_thumb19579.jpg,1.664537
19578,data/frames/train_thumb19579.jpg,data/frames/train_thumb19580.jpg,1.633636
19579,data/frames/train_thumb19580.jpg,data/frames/train_thumb19581.jpg,1.6478
19580,data/frames/train_thumb19581.jpg,data/frames/train_thumb19582.jpg,1.619768
19581,data/frames/train_thumb19582.jpg,data/frames/train_thumb19583.jpg,1.596968
19582,data/frames/train_thumb19583.jpg,data/frames/train_thumb19584.jpg,1.542176
19583,data/frames/train_thumb19584.jpg,data/frames/train_thumb19585.jpg,1.554031
19584,data/frames/train_thumb19585.jpg,data/frames/train_thumb19586.jpg,1.512181
19585,data/frames/train_thumb19586.jpg,data/frames/train_thumb19587.jpg,1.469354
19586,data/frames/train_thumb19587.jpg,data/frames/train_thumb19588.jpg,1.478276
19587,data/frames/train_thumb19588.jpg,data/frames/train_thumb19589.jpg,1.451371
19588,data/frames/train_thumb19589.jpg,data/frames/train_thumb19590.jpg,1.4092
19589,data/frames/train_thumb19590.jpg,data/frames/train_thumb19591.jpg,1.421721
19590,data/frames/train_thumb19591.jpg,data/frames/train_thumb19592.jpg,1.344082
19591,data/frames/train_thumb19592.jpg,data/frames/train_thumb19593.jpg,1.297804
19592,data/frames/train_thumb19593.jpg,data/frames/train_thumb19594.jpg,1.307814
19593,data/frames/train_thumb19594.jpg,data/frames/train_thumb19595.jpg,1.260879
19594,data/frames/train_thumb19595.jpg,data/frames/train_thumb19596.jpg,1.21168
19595,data/frames/train_thumb19596.jpg,data/frames/train_thumb19597.jpg,1.211398
19596,data/frames/train_thumb19597.jpg,data/frames/train_thumb19598.jpg,1.169061
19597,data/frames/train_thumb19598.jpg,data/frames/train_thumb19599.jpg,1.146688
19598,data/frames/train_thumb19599.jpg,data/frames/train_thumb19600.jpg,1.111481
19599,data/frames/train_thumb19600.jpg,data/frames/train_thumb19601.jpg,1.09759
19600,data/frames/train_thumb19601.jpg,data/frames/train_thumb19602.jpg,1.081494
19601,data/frames/train_thumb19602.jpg,data/frames/train_thumb19603.jpg,1.029798
19602,data/frames/train_thumb19603.jpg,data/frames/train_thumb19604.jpg,1.006578
19603,data/frames/train_thumb19604.jpg,data/frames/train_thumb19605.jpg,0.956857
19604,data/frames/train_thumb19605.jpg,data/frames/train_thumb19606.jpg,0.953864
19605,data/frames/train_thumb19606.jpg,data/frames/train_thumb19607.jpg,0.934086
19606,data/frames/train_thumb19607.jpg,data/frames/train_thumb19608.jpg,0.889279
19607,data/frames/train_thumb19608.jpg,data/frames/train_thumb19609.jpg,0.902078
19608,data/frames/train_thumb19609.jpg,data/frames/train_thumb19610.jpg,0.857646
19609,data/frames/train_thumb19610.jpg,data/frames/train_thumb19611.jpg,0.820311
19610,data/frames/train_thumb19611.jpg,data/frames/train_thumb19612.jpg,0.828721
19611,data/frames/train_thumb19612.jpg,data/frames/train_thumb19613.jpg,0.784104
19612,data/frames/train_thumb19613.jpg,data/frames/train_thumb19614.jpg,0.754794
19613,data/frames/train_thumb19614.jpg,data/frames/train_thumb19615.jpg,0.765241
19614,data/frames/train_thumb19615.jpg,data/frames/train_thumb19616.jpg,0.724605
19615,data/frames/train_thumb19616.jpg,data/frames/train_thumb19617.jpg,0.682495
19616,data/frames/train_thumb19617.jpg,data/frames/train_thumb19618.jpg,0.696524
19617,data/frames/train_thumb19618.jpg,data/frames/train_thumb19619.jpg,0.652403
19618,data/frames/train_thumb19619.jpg,data/frames/train_thumb19620.jpg,0.624778
19619,data/frames/train_thumb19620.jpg,data/frames/train_thumb19621.jpg,0.580556
19620,data/frames/train_thumb19621.jpg,data/frames/train_thumb19622.jpg,0.583673
19621,data/frames/train_thumb19622.jpg,data/frames/train_thumb19623.jpg,0.567541
19622,data/frames/train_thumb19623.jpg,data/frames/train_thumb19624.jpg,0.519086
19623,data/frames/train_thumb19624.jpg,data/frames/train_thumb19625.jpg,0.514018
19624,data/frames/train_thumb19625.jpg,data/frames/train_thumb19626.jpg,0.46527
19625,data/frames/train_thumb19626.jpg,data/frames/train_thumb19627.jpg,0.460511
19626,data/frames/train_thumb19627.jpg,data/frames/train_thumb19628.jpg,0.444299
19627,data/frames/train_thumb19628.jpg,data/frames/train_thumb19629.jpg,0.399258
19628,data/frames/train_thumb19629.jpg,data/frames/train_thumb19630.jpg,0.399344
19629,data/frames/train_thumb19630.jpg,data/frames/train_thumb19631.jpg,0.37899
19630,data/frames/train_thumb19631.jpg,data/frames/train_thumb19632.jpg,0.334536
19631,data/frames/train_thumb19632.jpg,data/frames/train_thumb19633.jpg,0.345056
19632,data/frames/train_thumb19633.jpg,data/frames/train_thumb19634.jpg,0.31031
19633,data/frames/train_thumb19634.jpg,data/frames/train_thumb19635.jpg,0.079991
19634,data/frames/train_thumb19635.jpg,data/frames/train_thumb19636.jpg,0.280296
19635,data/frames/train_thumb19636.jpg,data/frames/train_thumb19637.jpg,0.0
19636,data/frames/train_thumb19637.jpg,data/frames/train_thumb19638.jpg,0.0
19637,data/frames/train_thumb19638.jpg,data/frames/train_thumb19639.jpg,0.0
19638,data/frames/train_thumb19639.jpg,data/frames/train_thumb19640.jpg,0.0
19639,data/frames/train_thumb19640.jpg,data/frames/train_thumb19641.jpg,0.0
19640,data/frames/train_thumb19641.jpg,data/frames/train_thumb19642.jpg,0.0
19641,data/frames/train_thumb19642.jpg,data/frames/train_thumb19643.jpg,0.0
19642,data/frames/train_thumb19643.jpg,data/frames/train_thumb19644.jpg,0.0
19643,data/frames/train_thumb19644.jpg,data/frames/train_thumb19645.jpg,0.0
19644,data/frames/train_thumb19645.jpg,data/frames/train_thumb19646.jpg,0.0
19645,data/frames/train_thumb19646.jpg,data/frames/train_thumb19647.jpg,0.0
19646,data/frames/train_thumb19647.jpg,data/frames/train_thumb19648.jpg,0.0
19647,data/frames/train_thumb19648.jpg,data/frames/train_thumb19649.jpg,0.0
19648,data/frames/train_thumb19649.jpg,data/frames/train_thumb19650.jpg,0.0
19649,data/frames/train_thumb19650.jpg,data/frames/train_thumb19651.jpg,0.0
19650,data/frames/train_thumb19651.jpg,data/frames/train_thumb19652.jpg,0.0
19651,data/frames/train_thumb19652.jpg,data/frames/train_thumb19653.jpg,0.0
19652,data/frames/train_thumb19653.jpg,data/frames/train_thumb19654.jpg,0.0
19653,data/frames/train_thumb19654.jpg,data/frames/train_thumb19655.jpg,0.09651
19654,data/frames/train_thumb19655.jpg,data/frames/train_thumb19656.jpg,0.218361
19655,data/frames/train_thumb19656.jpg,data/frames/train_thumb19657.jpg,0.288867
19656,data/frames/train_thumb19657.jpg,data/frames/train_thumb19658.jpg,0.322862
19657,data/frames/train_thumb19658.jpg,data/frames/train_thumb19659.jpg,0.339718
19658,data/frames/train_thumb19659.jpg,data/frames/train_thumb19660.jpg,0.436525
19659,data/frames/train_thumb19660.jpg,data/frames/train_thumb19661.jpg,0.409219
19660,data/frames/train_thumb19661.jpg,data/frames/train_thumb19662.jpg,0.475974
19661,data/frames/train_thumb19662.jpg,data/frames/train_thumb19663.jpg,0.523143
19662,data/frames/train_thumb19663.jpg,data/frames/train_thumb19664.jpg,0.509972
19663,data/frames/train_thumb19664.jpg,data/frames/train_thumb19665.jpg,0.571989
19664,data/frames/train_thumb19665.jpg,data/frames/train_thumb19666.jpg,0.701382
19665,data/frames/train_thumb19666.jpg,data/frames/train_thumb19667.jpg,0.673613
19666,data/frames/train_thumb19667.jpg,data/frames/train_thumb19668.jpg,0.735403
19667,data/frames/train_thumb19668.jpg,data/frames/train_thumb19669.jpg,0.787963
19668,data/frames/train_thumb19669.jpg,data/frames/train_thumb19670.jpg,0.762712
19669,data/frames/train_thumb19670.jpg,data/frames/train_thumb19671.jpg,0.899684
19670,data/frames/train_thumb19671.jpg,data/frames/train_thumb19672.jpg,0.944049
19671,data/frames/train_thumb19672.jpg,data/frames/train_thumb19673.jpg,0.948753
19672,data/frames/train_thumb19673.jpg,data/frames/train_thumb19674.jpg,1.014086
19673,data/frames/train_thumb19674.jpg,data/frames/train_thumb19675.jpg,1.02902
19674,data/frames/train_thumb19675.jpg,data/frames/train_thumb19676.jpg,1.140865
19675,data/frames/train_thumb19676.jpg,data/frames/train_thumb19677.jpg,1.176322
19676,data/frames/train_thumb19677.jpg,data/frames/train_thumb19678.jpg,1.190353
19677,data/frames/train_thumb19678.jpg,data/frames/train_thumb19679.jpg,1.266813
19678,data/frames/train_thumb19679.jpg,data/frames/train_thumb19680.jpg,1.312677
19679,data/frames/train_thumb19680.jpg,data/frames/train_thumb19681.jpg,1.417529
19680,data/frames/train_thumb19681.jpg,data/frames/train_thumb19682.jpg,1.398888
19681,data/frames/train_thumb19682.jpg,data/frames/train_thumb19683.jpg,1.470961
19682,data/frames/train_thumb19683.jpg,data/frames/train_thumb19684.jpg,1.54779
19683,data/frames/train_thumb19684.jpg,data/frames/train_thumb19685.jpg,1.522951
19684,data/frames/train_thumb19685.jpg,data/frames/train_thumb19686.jpg,1.60458
19685,data/frames/train_thumb19686.jpg,data/frames/train_thumb19687.jpg,1.689097
19686,data/frames/train_thumb19687.jpg,data/frames/train_thumb19688.jpg,1.675368
19687,data/frames/train_thumb19688.jpg,data/frames/train_thumb19689.jpg,1.73706
19688,data/frames/train_thumb19689.jpg,data/frames/train_thumb19690.jpg,1.847672
19689,data/frames/train_thumb19690.jpg,data/frames/train_thumb19691.jpg,1.812737
19690,data/frames/train_thumb19691.jpg,data/frames/train_thumb19692.jpg,1.914406
19691,data/frames/train_thumb19692.jpg,data/frames/train_thumb19693.jpg,1.97599
19692,data/frames/train_thumb19693.jpg,data/frames/train_thumb19694.jpg,1.962649
19693,data/frames/train_thumb19694.jpg,data/frames/train_thumb19695.jpg,2.087069
19694,data/frames/train_thumb19695.jpg,data/frames/train_thumb19696.jpg,2.129494
19695,data/frames/train_thumb19696.jpg,data/frames/train_thumb19697.jpg,2.219947
19696,data/frames/train_thumb19697.jpg,data/frames/train_thumb19698.jpg,2.247484
19697,data/frames/train_thumb19698.jpg,data/frames/train_thumb19699.jpg,2.308832
19698,data/frames/train_thumb19699.jpg,data/frames/train_thumb19700.jpg,2.399391
19699,data/frames/train_thumb19700.jpg,data/frames/train_thumb19701.jpg,2.416032
19700,data/frames/train_thumb19701.jpg,data/frames/train_thumb19702.jpg,2.545586
19701,data/frames/train_thumb19702.jpg,data/frames/train_thumb19703.jpg,2.54222
19702,data/frames/train_thumb19703.jpg,data/frames/train_thumb19704.jpg,2.602203
19703,data/frames/train_thumb19704.jpg,data/frames/train_thumb19705.jpg,2.681949
19704,data/frames/train_thumb19705.jpg,data/frames/train_thumb19706.jpg,2.673597
19705,data/frames/train_thumb19706.jpg,data/frames/train_thumb19707.jpg,2.745673
19706,data/frames/train_thumb19707.jpg,data/frames/train_thumb19708.jpg,2.84962
19707,data/frames/train_thumb19708.jpg,data/frames/train_thumb19709.jpg,2.846973
19708,data/frames/train_thumb19709.jpg,data/frames/train_thumb19710.jpg,2.929656
19709,data/frames/train_thumb19710.jpg,data/frames/train_thumb19711.jpg,3.007872
19710,data/frames/train_thumb19711.jpg,data/frames/train_thumb19712.jpg,2.989182
19711,data/frames/train_thumb19712.jpg,data/frames/train_thumb19713.jpg,3.067218
19712,data/frames/train_thumb19713.jpg,data/frames/train_thumb19714.jpg,3.149872
19713,data/frames/train_thumb19714.jpg,data/frames/train_thumb19715.jpg,3.127363
19714,data/frames/train_thumb19715.jpg,data/frames/train_thumb19716.jpg,3.241553
19715,data/frames/train_thumb19716.jpg,data/frames/train_thumb19717.jpg,3.301713
19716,data/frames/train_thumb19717.jpg,data/frames/train_thumb19718.jpg,3.395674
19717,data/frames/train_thumb19718.jpg,data/frames/train_thumb19719.jpg,3.369945
19718,data/frames/train_thumb19719.jpg,data/frames/train_thumb19720.jpg,3.435893
19719,data/frames/train_thumb19720.jpg,data/frames/train_thumb19721.jpg,3.51894
19720,data/frames/train_thumb19721.jpg,data/frames/train_thumb19722.jpg,3.517808
19721,data/frames/train_thumb19722.jpg,data/frames/train_thumb19723.jpg,3.618068
19722,data/frames/train_thumb19723.jpg,data/frames/train_thumb19724.jpg,3.65287
19723,data/frames/train_thumb19724.jpg,data/frames/train_thumb19725.jpg,3.690939
19724,data/frames/train_thumb19725.jpg,data/frames/train_thumb19726.jpg,3.778495
19725,data/frames/train_thumb19726.jpg,data/frames/train_thumb19727.jpg,3.794406
19726,data/frames/train_thumb19727.jpg,data/frames/train_thumb19728.jpg,3.825382
19727,data/frames/train_thumb19728.jpg,data/frames/train_thumb19729.jpg,3.921812
19728,data/frames/train_thumb19729.jpg,data/frames/train_thumb19730.jpg,3.926852
19729,data/frames/train_thumb19730.jpg,data/frames/train_thumb19731.jpg,3.967845
19730,data/frames/train_thumb19731.jpg,data/frames/train_thumb19732.jpg,4.031961
19731,data/frames/train_thumb19732.jpg,data/frames/train_thumb19733.jpg,4.009358
19732,data/frames/train_thumb19733.jpg,data/frames/train_thumb19734.jpg,4.066657
19733,data/frames/train_thumb19734.jpg,data/frames/train_thumb19735.jpg,4.142282
19734,data/frames/train_thumb19735.jpg,data/frames/train_thumb19736.jpg,4.19169
19735,data/frames/train_thumb19736.jpg,data/frames/train_thumb19737.jpg,4.215011
19736,data/frames/train_thumb19737.jpg,data/frames/train_thumb19738.jpg,4.2547
19737,data/frames/train_thumb19738.jpg,data/frames/train_thumb19739.jpg,4.286878
19738,data/frames/train_thumb19739.jpg,data/frames/train_thumb19740.jpg,4.260208
19739,data/frames/train_thumb19740.jpg,data/frames/train_thumb19741.jpg,4.304647
19740,data/frames/train_thumb19741.jpg,data/frames/train_thumb19742.jpg,4.371864
19741,data/frames/train_thumb19742.jpg,data/frames/train_thumb19743.jpg,4.349721
19742,data/frames/train_thumb19743.jpg,data/frames/train_thumb19744.jpg,4.454768
19743,data/frames/train_thumb19744.jpg,data/frames/train_thumb19745.jpg,4.500138
19744,data/frames/train_thumb19745.jpg,data/frames/train_thumb19746.jpg,4.50129
19745,data/frames/train_thumb19746.jpg,data/frames/train_thumb19747.jpg,4.53649
19746,data/frames/train_thumb19747.jpg,data/frames/train_thumb19748.jpg,4.523999
19747,data/frames/train_thumb19748.jpg,data/frames/train_thumb19749.jpg,4.529135
19748,data/frames/train_thumb19749.jpg,data/frames/train_thumb19750.jpg,4.608075
19749,data/frames/train_thumb19750.jpg,data/frames/train_thumb19751.jpg,4.634844
19750,data/frames/train_thumb19751.jpg,data/frames/train_thumb19752.jpg,4.707528
19751,data/frames/train_thumb19752.jpg,data/frames/train_thumb19753.jpg,4.734389
19752,data/frames/train_thumb19753.jpg,data/frames/train_thumb19754.jpg,4.735498
19753,data/frames/train_thumb19754.jpg,data/frames/train_thumb19755.jpg,4.737342
19754,data/frames/train_thumb19755.jpg,data/frames/train_thumb19756.jpg,4.714924
19755,data/frames/train_thumb19756.jpg,data/frames/train_thumb19757.jpg,4.677809
19756,data/frames/train_thumb19757.jpg,data/frames/train_thumb19758.jpg,4.711119
19757,data/frames/train_thumb19758.jpg,data/frames/train_thumb19759.jpg,4.645603
19758,data/frames/train_thumb19759.jpg,data/frames/train_thumb19760.jpg,4.675411
19759,data/frames/train_thumb19760.jpg,data/frames/train_thumb19761.jpg,4.659471
19760,data/frames/train_thumb19761.jpg,data/frames/train_thumb19762.jpg,4.722065
19761,data/frames/train_thumb19762.jpg,data/frames/train_thumb19763.jpg,4.701711
19762,data/frames/train_thumb19763.jpg,data/frames/train_thumb19764.jpg,4.73402
19763,data/frames/train_thumb19764.jpg,data/frames/train_thumb19765.jpg,4.607173
19764,data/frames/train_thumb19765.jpg,data/frames/train_thumb19766.jpg,4.52491
19765,data/frames/train_thumb19766.jpg,data/frames/train_thumb19767.jpg,4.549824
19766,data/frames/train_thumb19767.jpg,data/frames/train_thumb19768.jpg,4.431357
19767,data/frames/train_thumb19768.jpg,data/frames/train_thumb19769.jpg,4.471838
19768,data/frames/train_thumb19769.jpg,data/frames/train_thumb19770.jpg,4.468485
19769,data/frames/train_thumb19770.jpg,data/frames/train_thumb19771.jpg,4.52393
19770,data/frames/train_thumb19771.jpg,data/frames/train_thumb19772.jpg,4.445861
19771,data/frames/train_thumb19772.jpg,data/frames/train_thumb19773.jpg,4.308646
19772,data/frames/train_thumb19773.jpg,data/frames/train_thumb19774.jpg,4.29074
19773,data/frames/train_thumb19774.jpg,data/frames/train_thumb19775.jpg,4.283525
19774,data/frames/train_thumb19775.jpg,data/frames/train_thumb19776.jpg,4.30055
19775,data/frames/train_thumb19776.jpg,data/frames/train_thumb19777.jpg,4.250164
19776,data/frames/train_thumb19777.jpg,data/frames/train_thumb19778.jpg,4.145936
19777,data/frames/train_thumb19778.jpg,data/frames/train_thumb19779.jpg,4.14638
19778,data/frames/train_thumb19779.jpg,data/frames/train_thumb19780.jpg,4.13796
19779,data/frames/train_thumb19780.jpg,data/frames/train_thumb19781.jpg,4.058285
19780,data/frames/train_thumb19781.jpg,data/frames/train_thumb19782.jpg,4.09493
19781,data/frames/train_thumb19782.jpg,data/frames/train_thumb19783.jpg,3.995489
19782,data/frames/train_thumb19783.jpg,data/frames/train_thumb19784.jpg,3.979153
19783,data/frames/train_thumb19784.jpg,data/frames/train_thumb19785.jpg,3.983634
19784,data/frames/train_thumb19785.jpg,data/frames/train_thumb19786.jpg,3.957932
19785,data/frames/train_thumb19786.jpg,data/frames/train_thumb19787.jpg,3.845555
19786,data/frames/train_thumb19787.jpg,data/frames/train_thumb19788.jpg,3.866824
19787,data/frames/train_thumb19788.jpg,data/frames/train_thumb19789.jpg,3.823035
19788,data/frames/train_thumb19789.jpg,data/frames/train_thumb19790.jpg,3.768635
19789,data/frames/train_thumb19790.jpg,data/frames/train_thumb19791.jpg,3.798304
19790,data/frames/train_thumb19791.jpg,data/frames/train_thumb19792.jpg,3.705248
19791,data/frames/train_thumb19792.jpg,data/frames/train_thumb19793.jpg,3.68203
19792,data/frames/train_thumb19793.jpg,data/frames/train_thumb19794.jpg,3.636663
19793,data/frames/train_thumb19794.jpg,data/frames/train_thumb19795.jpg,3.642297
19794,data/frames/train_thumb19795.jpg,data/frames/train_thumb19796.jpg,3.624505
19795,data/frames/train_thumb19796.jpg,data/frames/train_thumb19797.jpg,3.705448
19796,data/frames/train_thumb19797.jpg,data/frames/train_thumb19798.jpg,3.693253
19797,data/frames/train_thumb19798.jpg,data/frames/train_thumb19799.jpg,3.491237
19798,data/frames/train_thumb19799.jpg,data/frames/train_thumb19800.jpg,3.45539
19799,data/frames/train_thumb19800.jpg,data/frames/train_thumb19801.jpg,3.46014
19800,data/frames/train_thumb19801.jpg,data/frames/train_thumb19802.jpg,3.466968
19801,data/frames/train_thumb19802.jpg,data/frames/train_thumb19803.jpg,3.46046
19802,data/frames/train_thumb19803.jpg,data/frames/train_thumb19804.jpg,3.442461
19803,data/frames/train_thumb19804.jpg,data/frames/train_thumb19805.jpg,3.465816
19804,data/frames/train_thumb19805.jpg,data/frames/train_thumb19806.jpg,3.449516
19805,data/frames/train_thumb19806.jpg,data/frames/train_thumb19807.jpg,3.457602
19806,data/frames/train_thumb19807.jpg,data/frames/train_thumb19808.jpg,3.454109
19807,data/frames/train_thumb19808.jpg,data/frames/train_thumb19809.jpg,3.444246
19808,data/frames/train_thumb19809.jpg,data/frames/train_thumb19810.jpg,3.48851
19809,data/frames/train_thumb19810.jpg,data/frames/train_thumb19811.jpg,3.53897
19810,data/frames/train_thumb19811.jpg,data/frames/train_thumb19812.jpg,3.526993
19811,data/frames/train_thumb19812.jpg,data/frames/train_thumb19813.jpg,3.565282
19812,data/frames/train_thumb19813.jpg,data/frames/train_thumb19814.jpg,3.569837
19813,data/frames/train_thumb19814.jpg,data/frames/train_thumb19815.jpg,3.638983
19814,data/frames/train_thumb19815.jpg,data/frames/train_thumb19816.jpg,3.61973
19815,data/frames/train_thumb19816.jpg,data/frames/train_thumb19817.jpg,3.702045
19816,data/frames/train_thumb19817.jpg,data/frames/train_thumb19818.jpg,3.797404
19817,data/frames/train_thumb19818.jpg,data/frames/train_thumb19819.jpg,3.811654
19818,data/frames/train_thumb19819.jpg,data/frames/train_thumb19820.jpg,3.909993
19819,data/frames/train_thumb19820.jpg,data/frames/train_thumb19821.jpg,3.955783
19820,data/frames/train_thumb19821.jpg,data/frames/train_thumb19822.jpg,3.959329
19821,data/frames/train_thumb19822.jpg,data/frames/train_thumb19823.jpg,4.098286
19822,data/frames/train_thumb19823.jpg,data/frames/train_thumb19824.jpg,4.126404
19823,data/frames/train_thumb19824.jpg,data/frames/train_thumb19825.jpg,4.129717
19824,data/frames/train_thumb19825.jpg,data/frames/train_thumb19826.jpg,4.289218
19825,data/frames/train_thumb19826.jpg,data/frames/train_thumb19827.jpg,4.296526
19826,data/frames/train_thumb19827.jpg,data/frames/train_thumb19828.jpg,4.403098
19827,data/frames/train_thumb19828.jpg,data/frames/train_thumb19829.jpg,4.473064
19828,data/frames/train_thumb19829.jpg,data/frames/train_thumb19830.jpg,4.476666
19829,data/frames/train_thumb19830.jpg,data/frames/train_thumb19831.jpg,4.607057
19830,data/frames/train_thumb19831.jpg,data/frames/train_thumb19832.jpg,4.692065
19831,data/frames/train_thumb19832.jpg,data/frames/train_thumb19833.jpg,4.675361
19832,data/frames/train_thumb19833.jpg,data/frames/train_thumb19834.jpg,4.802104
19833,data/frames/train_thumb19834.jpg,data/frames/train_thumb19835.jpg,4.919938
19834,data/frames/train_thumb19835.jpg,data/frames/train_thumb19836.jpg,5.038378
19835,data/frames/train_thumb19836.jpg,data/frames/train_thumb19837.jpg,4.981608
19836,data/frames/train_thumb19837.jpg,data/frames/train_thumb19838.jpg,5.10586
19837,data/frames/train_thumb19838.jpg,data/frames/train_thumb19839.jpg,5.245657
19838,data/frames/train_thumb19839.jpg,data/frames/train_thumb19840.jpg,5.216576
19839,data/frames/train_thumb19840.jpg,data/frames/train_thumb19841.jpg,5.294316
19840,data/frames/train_thumb19841.jpg,data/frames/train_thumb19842.jpg,5.396671
19841,data/frames/train_thumb19842.jpg,data/frames/train_thumb19843.jpg,5.365818
19842,data/frames/train_thumb19843.jpg,data/frames/train_thumb19844.jpg,5.528518
19843,data/frames/train_thumb19844.jpg,data/frames/train_thumb19845.jpg,5.58721
19844,data/frames/train_thumb19845.jpg,data/frames/train_thumb19846.jpg,5.590895
19845,data/frames/train_thumb19846.jpg,data/frames/train_thumb19847.jpg,5.721802
19846,data/frames/train_thumb19847.jpg,data/frames/train_thumb19848.jpg,5.747962
19847,data/frames/train_thumb19848.jpg,data/frames/train_thumb19849.jpg,5.86849
19848,data/frames/train_thumb19849.jpg,data/frames/train_thumb19850.jpg,5.912535
19849,data/frames/train_thumb19850.jpg,data/frames/train_thumb19851.jpg,5.922626
19850,data/frames/train_thumb19851.jpg,data/frames/train_thumb19852.jpg,5.997759
19851,data/frames/train_thumb19852.jpg,data/frames/train_thumb19853.jpg,6.05767
19852,data/frames/train_thumb19853.jpg,data/frames/train_thumb19854.jpg,6.178683
19853,data/frames/train_thumb19854.jpg,data/frames/train_thumb19855.jpg,6.14353
19854,data/frames/train_thumb19855.jpg,data/frames/train_thumb19856.jpg,6.224994
19855,data/frames/train_thumb19856.jpg,data/frames/train_thumb19857.jpg,6.318206
19856,data/frames/train_thumb19857.jpg,data/frames/train_thumb19858.jpg,6.290007
19857,data/frames/train_thumb19858.jpg,data/frames/train_thumb19859.jpg,6.350273
19858,data/frames/train_thumb19859.jpg,data/frames/train_thumb19860.jpg,6.441981
19859,data/frames/train_thumb19860.jpg,data/frames/train_thumb19861.jpg,6.429929
19860,data/frames/train_thumb19861.jpg,data/frames/train_thumb19862.jpg,6.517682
19861,data/frames/train_thumb19862.jpg,data/frames/train_thumb19863.jpg,6.583488
19862,data/frames/train_thumb19863.jpg,data/frames/train_thumb19864.jpg,6.559982
19863,data/frames/train_thumb19864.jpg,data/frames/train_thumb19865.jpg,6.653788
