,img1,img2,speed
6368,data/frames/train_thumb06369.jpg,data/frames/train_thumb06370.jpg,13.572902
17482,data/frames/train_thumb17483.jpg,data/frames/train_thumb17484.jpg,14.210213
13185,data/frames/train_thumb13186.jpg,data/frames/train_thumb13187.jpg,6.947693
8676,data/frames/train_thumb08677.jpg,data/frames/train_thumb08678.jpg,10.441223
9670,data/frames/train_thumb09671.jpg,data/frames/train_thumb09672.jpg,9.133237
4712,data/frames/train_thumb04713.jpg,data/frames/train_thumb04714.jpg,21.444096
9935,data/frames/train_thumb09936.jpg,data/frames/train_thumb09937.jpg,7.5329
6569,data/frames/train_thumb06570.jpg,data/frames/train_thumb06571.jpg,16.391171
9911,data/frames/train_thumb09912.jpg,data/frames/train_thumb09913.jpg,8.143312
18666,data/frames/train_thumb18667.jpg,data/frames/train_thumb18668.jpg,0.0
15306,data/frames/train_thumb15307.jpg,data/frames/train_thumb15308.jpg,11.821479
18719,data/frames/train_thumb18720.jpg,data/frames/train_thumb18721.jpg,0.0
7168,data/frames/train_thumb07169.jpg,data/frames/train_thumb07170.jpg,20.195105
17628,data/frames/train_thumb17629.jpg,data/frames/train_thumb17630.jpg,14.009369
4441,data/frames/train_thumb04442.jpg,data/frames/train_thumb04443.jpg,21.830711
11386,data/frames/train_thumb11387.jpg,data/frames/train_thumb11388.jpg,3.052712
1643,data/frames/train_thumb01644.jpg,data/frames/train_thumb01645.jpg,18.007992
8181,data/frames/train_thumb08182.jpg,data/frames/train_thumb08183.jpg,26.000586
8782,data/frames/train_thumb08783.jpg,data/frames/train_thumb08784.jpg,11.841556
1556,data/frames/train_thumb01557.jpg,data/frames/train_thumb01558.jpg,16.891929
6608,data/frames/train_thumb06609.jpg,data/frames/train_thumb06610.jpg,17.594658
16723,data/frames/train_thumb16724.jpg,data/frames/train_thumb16725.jpg,2.032812
15858,data/frames/train_thumb15859.jpg,data/frames/train_thumb15860.jpg,1.087639
6310,data/frames/train_thumb06311.jpg,data/frames/train_thumb06312.jpg,12.529511
13645,data/frames/train_thumb13646.jpg,data/frames/train_thumb13647.jpg,4.721608
9059,data/frames/train_thumb09060.jpg,data/frames/train_thumb09061.jpg,8.545293
13741,data/frames/train_thumb13742.jpg,data/frames/train_thumb13743.jpg,10.005904
16971,data/frames/train_thumb16972.jpg,data/frames/train_thumb16973.jpg,1.805802
16973,data/frames/train_thumb16974.jpg,data/frames/train_thumb16975.jpg,1.805746
12071,data/frames/train_thumb12072.jpg,data/frames/train_thumb12073.jpg,8.975366
11207,data/frames/train_thumb11208.jpg,data/frames/train_thumb11209.jpg,6.995684
7976,data/frames/train_thumb07977.jpg,data/frames/train_thumb07978.jpg,22.722942
3000,data/frames/train_thumb03001.jpg,data/frames/train_thumb03002.jpg,21.659545
3147,data/frames/train_thumb03148.jpg,data/frames/train_thumb03149.jpg,21.995675
2739,data/frames/train_thumb02740.jpg,data/frames/train_thumb02741.jpg,25.658693
10143,data/frames/train_thumb10144.jpg,data/frames/train_thumb10145.jpg,2.829621
7436,data/frames/train_thumb07437.jpg,data/frames/train_thumb07438.jpg,19.175466
5754,data/frames/train_thumb05755.jpg,data/frames/train_thumb05756.jpg,21.564838
12843,data/frames/train_thumb12844.jpg,data/frames/train_thumb12845.jpg,6.433266
10105,data/frames/train_thumb10106.jpg,data/frames/train_thumb10107.jpg,4.50459
15912,data/frames/train_thumb15913.jpg,data/frames/train_thumb15914.jpg,1.381729
15248,data/frames/train_thumb15249.jpg,data/frames/train_thumb15250.jpg,12.592268
2185,data/frames/train_thumb02186.jpg,data/frames/train_thumb02187.jpg,23.854876
5298,data/frames/train_thumb05299.jpg,data/frames/train_thumb05300.jpg,23.666846
8312,data/frames/train_thumb08313.jpg,data/frames/train_thumb08314.jpg,24.88484
10540,data/frames/train_thumb10541.jpg,data/frames/train_thumb10542.jpg,5.757193
12390,data/frames/train_thumb12391.jpg,data/frames/train_thumb12392.jpg,9.46926
19144,data/frames/train_thumb19145.jpg,data/frames/train_thumb19146.jpg,10.108449
5260,data/frames/train_thumb05261.jpg,data/frames/train_thumb05262.jpg,23.124661
3843,data/frames/train_thumb03844.jpg,data/frames/train_thumb03845.jpg,21.513832
9638,data/frames/train_thumb09639.jpg,data/frames/train_thumb09640.jpg,8.365439
13660,data/frames/train_thumb13661.jpg,data/frames/train_thumb13662.jpg,5.664023
5421,data/frames/train_thumb05422.jpg,data/frames/train_thumb05423.jpg,24.339171
11288,data/frames/train_thumb11289.jpg,data/frames/train_thumb11290.jpg,4.356083
13556,data/frames/train_thumb13557.jpg,data/frames/train_thumb13558.jpg,0.0
816,data/frames/train_thumb00817.jpg,data/frames/train_thumb00818.jpg,21.890198
8690,data/frames/train_thumb08691.jpg,data/frames/train_thumb08692.jpg,10.869883
9696,data/frames/train_thumb09697.jpg,data/frames/train_thumb09698.jpg,8.669744
309,data/frames/train_thumb00310.jpg,data/frames/train_thumb00311.jpg,18.732623
10883,data/frames/train_thumb10884.jpg,data/frames/train_thumb10885.jpg,3.799639
1310,data/frames/train_thumb01311.jpg,data/frames/train_thumb01312.jpg,13.832755
8306,data/frames/train_thumb08307.jpg,data/frames/train_thumb08308.jpg,24.984371
9648,data/frames/train_thumb09649.jpg,data/frames/train_thumb09650.jpg,8.563349
998,data/frames/train_thumb00999.jpg,data/frames/train_thumb01000.jpg,19.107243
15282,data/frames/train_thumb15283.jpg,data/frames/train_thumb15284.jpg,12.369117
7988,data/frames/train_thumb07989.jpg,data/frames/train_thumb07990.jpg,22.721213
5769,data/frames/train_thumb05770.jpg,data/frames/train_thumb05771.jpg,21.135169
12213,data/frames/train_thumb12214.jpg,data/frames/train_thumb12215.jpg,5.48718
4299,data/frames/train_thumb04300.jpg,data/frames/train_thumb04301.jpg,22.154035
2300,data/frames/train_thumb02301.jpg,data/frames/train_thumb02302.jpg,24.682082
4409,data/frames/train_thumb04410.jpg,data/frames/train_thumb04411.jpg,21.843312
7540,data/frames/train_thumb07541.jpg,data/frames/train_thumb07542.jpg,23.627634
2059,data/frames/train_thumb02060.jpg,data/frames/train_thumb02061.jpg,22.932293
19016,data/frames/train_thumb19017.jpg,data/frames/train_thumb19018.jpg,6.642931
9049,data/frames/train_thumb09050.jpg,data/frames/train_thumb09051.jpg,8.798665
18101,data/frames/train_thumb18102.jpg,data/frames/train_thumb18103.jpg,2.344966
2788,data/frames/train_thumb02789.jpg,data/frames/train_thumb02790.jpg,25.766485
2013,data/frames/train_thumb02014.jpg,data/frames/train_thumb02015.jpg,23.317144
9671,data/frames/train_thumb09672.jpg,data/frames/train_thumb09673.jpg,9.133974
6425,data/frames/train_thumb06426.jpg,data/frames/train_thumb06427.jpg,14.535031
18629,data/frames/train_thumb18630.jpg,data/frames/train_thumb18631.jpg,0.0
13047,data/frames/train_thumb13048.jpg,data/frames/train_thumb13049.jpg,6.252837
10211,data/frames/train_thumb10212.jpg,data/frames/train_thumb10213.jpg,6.869
16693,data/frames/train_thumb16694.jpg,data/frames/train_thumb16695.jpg,2.504694
14502,data/frames/train_thumb14503.jpg,data/frames/train_thumb14504.jpg,0.0
1572,data/frames/train_thumb01573.jpg,data/frames/train_thumb01574.jpg,17.150767
16138,data/frames/train_thumb16139.jpg,data/frames/train_thumb16140.jpg,1.626312
10519,data/frames/train_thumb10520.jpg,data/frames/train_thumb10521.jpg,7.041186
9429,data/frames/train_thumb09430.jpg,data/frames/train_thumb09431.jpg,3.143589
1257,data/frames/train_thumb01258.jpg,data/frames/train_thumb01259.jpg,15.375967
13319,data/frames/train_thumb13320.jpg,data/frames/train_thumb13321.jpg,4.091177
4144,data/frames/train_thumb04145.jpg,data/frames/train_thumb04146.jpg,21.424476
4672,data/frames/train_thumb04673.jpg,data/frames/train_thumb04674.jpg,21.145946
3444,data/frames/train_thumb03445.jpg,data/frames/train_thumb03446.jpg,22.089765
18083,data/frames/train_thumb18084.jpg,data/frames/train_thumb18085.jpg,2.29481
7664,data/frames/train_thumb07665.jpg,data/frames/train_thumb07666.jpg,23.722482
5139,data/frames/train_thumb05140.jpg,data/frames/train_thumb05141.jpg,22.657455
8344,data/frames/train_thumb08345.jpg,data/frames/train_thumb08346.jpg,24.274873
9612,data/frames/train_thumb09613.jpg,data/frames/train_thumb09614.jpg,8.245953
17902,data/frames/train_thumb17903.jpg,data/frames/train_thumb17904.jpg,1.561769
16859,data/frames/train_thumb16860.jpg,data/frames/train_thumb16861.jpg,2.427821
15759,data/frames/train_thumb15760.jpg,data/frames/train_thumb15761.jpg,0.902246
4372,data/frames/train_thumb04373.jpg,data/frames/train_thumb04374.jpg,21.921176
14005,data/frames/train_thumb14006.jpg,data/frames/train_thumb14007.jpg,6.088483
10979,data/frames/train_thumb10980.jpg,data/frames/train_thumb10981.jpg,6.830122
13898,data/frames/train_thumb13899.jpg,data/frames/train_thumb13900.jpg,9.305473
10263,data/frames/train_thumb10264.jpg,data/frames/train_thumb10265.jpg,8.026714
11464,data/frames/train_thumb11465.jpg,data/frames/train_thumb11466.jpg,2.347876
1163,data/frames/train_thumb01164.jpg,data/frames/train_thumb01165.jpg,15.958237
4756,data/frames/train_thumb04757.jpg,data/frames/train_thumb04758.jpg,22.03498
10261,data/frames/train_thumb10262.jpg,data/frames/train_thumb10263.jpg,8.07177
19080,data/frames/train_thumb19081.jpg,data/frames/train_thumb19082.jpg,8.927768
3216,data/frames/train_thumb03217.jpg,data/frames/train_thumb03218.jpg,21.601413
12400,data/frames/train_thumb12401.jpg,data/frames/train_thumb12402.jpg,9.904471
2290,data/frames/train_thumb02291.jpg,data/frames/train_thumb02292.jpg,24.737442
17591,data/frames/train_thumb17592.jpg,data/frames/train_thumb17593.jpg,14.421059
9811,data/frames/train_thumb09812.jpg,data/frames/train_thumb09813.jpg,7.892839
8625,data/frames/train_thumb08626.jpg,data/frames/train_thumb08627.jpg,13.13286
5332,data/frames/train_thumb05333.jpg,data/frames/train_thumb05334.jpg,24.146724
504,data/frames/train_thumb00505.jpg,data/frames/train_thumb00506.jpg,16.556675
6691,data/frames/train_thumb06692.jpg,data/frames/train_thumb06693.jpg,18.569176
1750,data/frames/train_thumb01751.jpg,data/frames/train_thumb01752.jpg,19.246299
15351,data/frames/train_thumb15352.jpg,data/frames/train_thumb15353.jpg,10.257688
7688,data/frames/train_thumb07689.jpg,data/frames/train_thumb07690.jpg,23.971734
14875,data/frames/train_thumb14876.jpg,data/frames/train_thumb14877.jpg,13.733692
1095,data/frames/train_thumb01096.jpg,data/frames/train_thumb01097.jpg,17.998785
12242,data/frames/train_thumb12243.jpg,data/frames/train_thumb12244.jpg,4.073263
7154,data/frames/train_thumb07155.jpg,data/frames/train_thumb07156.jpg,19.94714
19023,data/frames/train_thumb19024.jpg,data/frames/train_thumb19025.jpg,6.701659
10501,data/frames/train_thumb10502.jpg,data/frames/train_thumb10503.jpg,7.958431
13864,data/frames/train_thumb13865.jpg,data/frames/train_thumb13866.jpg,10.645136
16762,data/frames/train_thumb16763.jpg,data/frames/train_thumb16764.jpg,1.685055
445,data/frames/train_thumb00446.jpg,data/frames/train_thumb00447.jpg,15.617641
13191,data/frames/train_thumb13192.jpg,data/frames/train_thumb13193.jpg,7.099997
17069,data/frames/train_thumb17070.jpg,data/frames/train_thumb17071.jpg,1.734268
11186,data/frames/train_thumb11187.jpg,data/frames/train_thumb11188.jpg,7.507564
4567,data/frames/train_thumb04568.jpg,data/frames/train_thumb04569.jpg,21.968279
2359,data/frames/train_thumb02360.jpg,data/frames/train_thumb02361.jpg,24.187852
17317,data/frames/train_thumb17318.jpg,data/frames/train_thumb17319.jpg,10.904727
14215,data/frames/train_thumb14216.jpg,data/frames/train_thumb14217.jpg,3.746448
13275,data/frames/train_thumb13276.jpg,data/frames/train_thumb13277.jpg,6.616027
6475,data/frames/train_thumb06476.jpg,data/frames/train_thumb06477.jpg,14.141277
1729,data/frames/train_thumb01730.jpg,data/frames/train_thumb01731.jpg,19.261352
2705,data/frames/train_thumb02706.jpg,data/frames/train_thumb02707.jpg,25.473156
12572,data/frames/train_thumb12573.jpg,data/frames/train_thumb12574.jpg,10.300192
3608,data/frames/train_thumb03609.jpg,data/frames/train_thumb03610.jpg,21.685507
7969,data/frames/train_thumb07970.jpg,data/frames/train_thumb07971.jpg,22.799018
5820,data/frames/train_thumb05821.jpg,data/frames/train_thumb05822.jpg,19.140255
16944,data/frames/train_thumb16945.jpg,data/frames/train_thumb16946.jpg,1.876464
9092,data/frames/train_thumb09093.jpg,data/frames/train_thumb09094.jpg,8.502476
14690,data/frames/train_thumb14691.jpg,data/frames/train_thumb14692.jpg,0.650508
14490,data/frames/train_thumb14491.jpg,data/frames/train_thumb14492.jpg,0.420108
2660,data/frames/train_thumb02661.jpg,data/frames/train_thumb02662.jpg,25.2277
8342,data/frames/train_thumb08343.jpg,data/frames/train_thumb08344.jpg,24.318111
7722,data/frames/train_thumb07723.jpg,data/frames/train_thumb07724.jpg,24.493281
15502,data/frames/train_thumb15503.jpg,data/frames/train_thumb15504.jpg,1.105137
9081,data/frames/train_thumb09082.jpg,data/frames/train_thumb09083.jpg,8.328584
10351,data/frames/train_thumb10352.jpg,data/frames/train_thumb10353.jpg,5.905343
6338,data/frames/train_thumb06339.jpg,data/frames/train_thumb06340.jpg,12.629224
6560,data/frames/train_thumb06561.jpg,data/frames/train_thumb06562.jpg,16.114676
13251,data/frames/train_thumb13252.jpg,data/frames/train_thumb13253.jpg,7.74612
19024,data/frames/train_thumb19025.jpg,data/frames/train_thumb19026.jpg,6.702814
11608,data/frames/train_thumb11609.jpg,data/frames/train_thumb11610.jpg,6.571356
17400,data/frames/train_thumb17401.jpg,data/frames/train_thumb17402.jpg,14.580347
3115,data/frames/train_thumb03116.jpg,data/frames/train_thumb03117.jpg,22.145174
5071,data/frames/train_thumb05072.jpg,data/frames/train_thumb05073.jpg,22.2422
10746,data/frames/train_thumb10747.jpg,data/frames/train_thumb10748.jpg,5.989315
12020,data/frames/train_thumb12021.jpg,data/frames/train_thumb12022.jpg,5.975151
1526,data/frames/train_thumb01527.jpg,data/frames/train_thumb01528.jpg,16.419015
13327,data/frames/train_thumb13328.jpg,data/frames/train_thumb13329.jpg,3.750832
6601,data/frames/train_thumb06602.jpg,data/frames/train_thumb06603.jpg,17.458423
14391,data/frames/train_thumb14392.jpg,data/frames/train_thumb14393.jpg,4.90329
14240,data/frames/train_thumb14241.jpg,data/frames/train_thumb14242.jpg,3.247062
4975,data/frames/train_thumb04976.jpg,data/frames/train_thumb04977.jpg,22.163083
18043,data/frames/train_thumb18044.jpg,data/frames/train_thumb18045.jpg,2.045397
16048,data/frames/train_thumb16049.jpg,data/frames/train_thumb16050.jpg,2.0339
2531,data/frames/train_thumb02532.jpg,data/frames/train_thumb02533.jpg,25.403704
131,data/frames/train_thumb00132.jpg,data/frames/train_thumb00133.jpg,25.848527
4008,data/frames/train_thumb04009.jpg,data/frames/train_thumb04010.jpg,21.663634
8299,data/frames/train_thumb08300.jpg,data/frames/train_thumb08301.jpg,25.084539
9462,data/frames/train_thumb09463.jpg,data/frames/train_thumb09464.jpg,5.170824
3092,data/frames/train_thumb03093.jpg,data/frames/train_thumb03094.jpg,22.042185
1175,data/frames/train_thumb01176.jpg,data/frames/train_thumb01177.jpg,15.721192
651,data/frames/train_thumb00652.jpg,data/frames/train_thumb00653.jpg,17.604875
7701,data/frames/train_thumb07702.jpg,data/frames/train_thumb07703.jpg,24.15143
1465,data/frames/train_thumb01466.jpg,data/frames/train_thumb01467.jpg,15.347548
16636,data/frames/train_thumb16637.jpg,data/frames/train_thumb16638.jpg,1.141395
16367,data/frames/train_thumb16368.jpg,data/frames/train_thumb16369.jpg,6.553474
14630,data/frames/train_thumb14631.jpg,data/frames/train_thumb14632.jpg,0.0
4608,data/frames/train_thumb04609.jpg,data/frames/train_thumb04610.jpg,21.583149
2234,data/frames/train_thumb02235.jpg,data/frames/train_thumb02236.jpg,24.414999
7099,data/frames/train_thumb07100.jpg,data/frames/train_thumb07101.jpg,18.850803
12333,data/frames/train_thumb12334.jpg,data/frames/train_thumb12335.jpg,7.668576
4119,data/frames/train_thumb04120.jpg,data/frames/train_thumb04121.jpg,21.233342
9519,data/frames/train_thumb09520.jpg,data/frames/train_thumb09521.jpg,8.437104
17921,data/frames/train_thumb17922.jpg,data/frames/train_thumb17923.jpg,1.43101
13600,data/frames/train_thumb13601.jpg,data/frames/train_thumb13602.jpg,1.952516
11354,data/frames/train_thumb11355.jpg,data/frames/train_thumb11356.jpg,4.644924
18011,data/frames/train_thumb18012.jpg,data/frames/train_thumb18013.jpg,1.771597
13640,data/frames/train_thumb13641.jpg,data/frames/train_thumb13642.jpg,4.476824
6183,data/frames/train_thumb06184.jpg,data/frames/train_thumb06185.jpg,12.229734
7496,data/frames/train_thumb07497.jpg,data/frames/train_thumb07498.jpg,22.373695
3809,data/frames/train_thumb03810.jpg,data/frames/train_thumb03811.jpg,21.519061
14359,data/frames/train_thumb14360.jpg,data/frames/train_thumb14361.jpg,5.558932
12813,data/frames/train_thumb12814.jpg,data/frames/train_thumb12815.jpg,8.216666
11239,data/frames/train_thumb11240.jpg,data/frames/train_thumb11241.jpg,6.17009
10518,data/frames/train_thumb10519.jpg,data/frames/train_thumb10520.jpg,7.167873
7669,data/frames/train_thumb07670.jpg,data/frames/train_thumb07671.jpg,23.711159
10042,data/frames/train_thumb10043.jpg,data/frames/train_thumb10044.jpg,8.075686
761,data/frames/train_thumb00762.jpg,data/frames/train_thumb00763.jpg,21.744673
19105,data/frames/train_thumb19106.jpg,data/frames/train_thumb19107.jpg,10.567975
19106,data/frames/train_thumb19107.jpg,data/frames/train_thumb19108.jpg,10.591463
1132,data/frames/train_thumb01133.jpg,data/frames/train_thumb01134.jpg,16.795712
10071,data/frames/train_thumb10072.jpg,data/frames/train_thumb10073.jpg,6.629632
3517,data/frames/train_thumb03518.jpg,data/frames/train_thumb03519.jpg,22.479715
19078,data/frames/train_thumb19079.jpg,data/frames/train_thumb19080.jpg,8.585158
1045,data/frames/train_thumb01046.jpg,data/frames/train_thumb01047.jpg,19.140681
7166,data/frames/train_thumb07167.jpg,data/frames/train_thumb07168.jpg,20.164261
5452,data/frames/train_thumb05453.jpg,data/frames/train_thumb05454.jpg,23.908074
10644,data/frames/train_thumb10645.jpg,data/frames/train_thumb10646.jpg,0.551901
17551,data/frames/train_thumb17552.jpg,data/frames/train_thumb17553.jpg,14.497519
13950,data/frames/train_thumb13951.jpg,data/frames/train_thumb13952.jpg,7.87839
14919,data/frames/train_thumb14920.jpg,data/frames/train_thumb14921.jpg,14.052457
2921,data/frames/train_thumb02922.jpg,data/frames/train_thumb02923.jpg,23.716422
14238,data/frames/train_thumb14239.jpg,data/frames/train_thumb14240.jpg,3.239725
13954,data/frames/train_thumb13955.jpg,data/frames/train_thumb13956.jpg,7.880109
101,data/frames/train_thumb00102.jpg,data/frames/train_thumb00103.jpg,26.456369
16666,data/frames/train_thumb16667.jpg,data/frames/train_thumb16668.jpg,1.355581
17807,data/frames/train_thumb17808.jpg,data/frames/train_thumb17809.jpg,4.418292
2619,data/frames/train_thumb02620.jpg,data/frames/train_thumb02621.jpg,25.097975
14588,data/frames/train_thumb14589.jpg,data/frames/train_thumb14590.jpg,0.0
18156,data/frames/train_thumb18157.jpg,data/frames/train_thumb18158.jpg,1.850026
7832,data/frames/train_thumb07833.jpg,data/frames/train_thumb07834.jpg,24.439797
6115,data/frames/train_thumb06116.jpg,data/frames/train_thumb06117.jpg,11.979602
1079,data/frames/train_thumb01080.jpg,data/frames/train_thumb01081.jpg,18.566816
13502,data/frames/train_thumb13503.jpg,data/frames/train_thumb13504.jpg,0.0
587,data/frames/train_thumb00588.jpg,data/frames/train_thumb00589.jpg,17.37385
16822,data/frames/train_thumb16823.jpg,data/frames/train_thumb16824.jpg,1.598217
1868,data/frames/train_thumb01869.jpg,data/frames/train_thumb01870.jpg,23.124964
6834,data/frames/train_thumb06835.jpg,data/frames/train_thumb06836.jpg,12.795236
5641,data/frames/train_thumb05642.jpg,data/frames/train_thumb05643.jpg,24.508993
15336,data/frames/train_thumb15337.jpg,data/frames/train_thumb15338.jpg,10.811681
792,data/frames/train_thumb00793.jpg,data/frames/train_thumb00794.jpg,22.165609
5055,data/frames/train_thumb05056.jpg,data/frames/train_thumb05057.jpg,22.2899
6797,data/frames/train_thumb06798.jpg,data/frames/train_thumb06799.jpg,15.907489
4933,data/frames/train_thumb04934.jpg,data/frames/train_thumb04935.jpg,22.281604
14454,data/frames/train_thumb14455.jpg,data/frames/train_thumb14456.jpg,1.624181
18634,data/frames/train_thumb18635.jpg,data/frames/train_thumb18636.jpg,0.0
2471,data/frames/train_thumb02472.jpg,data/frames/train_thumb02473.jpg,24.861948
13886,data/frames/train_thumb13887.jpg,data/frames/train_thumb13888.jpg,9.841534
13965,data/frames/train_thumb13966.jpg,data/frames/train_thumb13967.jpg,7.637301
2066,data/frames/train_thumb02067.jpg,data/frames/train_thumb02068.jpg,22.879416
16538,data/frames/train_thumb16539.jpg,data/frames/train_thumb16540.jpg,4.00029
7821,data/frames/train_thumb07822.jpg,data/frames/train_thumb07823.jpg,24.424258
4886,data/frames/train_thumb04887.jpg,data/frames/train_thumb04888.jpg,22.449361
13310,data/frames/train_thumb13311.jpg,data/frames/train_thumb13312.jpg,4.506276
5464,data/frames/train_thumb05465.jpg,data/frames/train_thumb05466.jpg,23.723802
16133,data/frames/train_thumb16134.jpg,data/frames/train_thumb16135.jpg,1.37624
14691,data/frames/train_thumb14692.jpg,data/frames/train_thumb14693.jpg,0.683384
3470,data/frames/train_thumb03471.jpg,data/frames/train_thumb03472.jpg,22.194215
15709,data/frames/train_thumb15710.jpg,data/frames/train_thumb15711.jpg,2.018516
6596,data/frames/train_thumb06597.jpg,data/frames/train_thumb06598.jpg,17.270207
15998,data/frames/train_thumb15999.jpg,data/frames/train_thumb16000.jpg,1.344201
3094,data/frames/train_thumb03095.jpg,data/frames/train_thumb03096.jpg,22.057657
18619,data/frames/train_thumb18620.jpg,data/frames/train_thumb18621.jpg,0.0
6581,data/frames/train_thumb06582.jpg,data/frames/train_thumb06583.jpg,16.770577
6226,data/frames/train_thumb06227.jpg,data/frames/train_thumb06228.jpg,11.961713
14764,data/frames/train_thumb14765.jpg,data/frames/train_thumb14766.jpg,4.358771
8679,data/frames/train_thumb08680.jpg,data/frames/train_thumb08681.jpg,10.476056
9933,data/frames/train_thumb09934.jpg,data/frames/train_thumb09935.jpg,7.696154
6606,data/frames/train_thumb06607.jpg,data/frames/train_thumb06608.jpg,17.55131
9452,data/frames/train_thumb09453.jpg,data/frames/train_thumb09454.jpg,4.679618
10023,data/frames/train_thumb10024.jpg,data/frames/train_thumb10025.jpg,8.389623
3863,data/frames/train_thumb03864.jpg,data/frames/train_thumb03865.jpg,21.440219
11211,data/frames/train_thumb11212.jpg,data/frames/train_thumb11213.jpg,6.884049
8879,data/frames/train_thumb08880.jpg,data/frames/train_thumb08881.jpg,9.699364
4599,data/frames/train_thumb04600.jpg,data/frames/train_thumb04601.jpg,21.672026
18946,data/frames/train_thumb18947.jpg,data/frames/train_thumb18948.jpg,4.532871
17140,data/frames/train_thumb17141.jpg,data/frames/train_thumb17142.jpg,1.153292
12414,data/frames/train_thumb12415.jpg,data/frames/train_thumb12416.jpg,10.138253
693,data/frames/train_thumb00694.jpg,data/frames/train_thumb00695.jpg,19.723249
15005,data/frames/train_thumb15006.jpg,data/frames/train_thumb15007.jpg,13.943995
359,data/frames/train_thumb00360.jpg,data/frames/train_thumb00361.jpg,17.48443
143,data/frames/train_thumb00144.jpg,data/frames/train_thumb00145.jpg,25.69282
6873,data/frames/train_thumb06874.jpg,data/frames/train_thumb06875.jpg,11.612125
16169,data/frames/train_thumb16170.jpg,data/frames/train_thumb16171.jpg,6.492472
13394,data/frames/train_thumb13395.jpg,data/frames/train_thumb13396.jpg,1.576048
9812,data/frames/train_thumb09813.jpg,data/frames/train_thumb09814.jpg,7.929852
15164,data/frames/train_thumb15165.jpg,data/frames/train_thumb15166.jpg,12.060916
12621,data/frames/train_thumb12622.jpg,data/frames/train_thumb12623.jpg,10.186077
9538,data/frames/train_thumb09539.jpg,data/frames/train_thumb09540.jpg,9.283843
8358,data/frames/train_thumb08359.jpg,data/frames/train_thumb08360.jpg,23.994784
15763,data/frames/train_thumb15764.jpg,data/frames/train_thumb15765.jpg,0.780481
11803,data/frames/train_thumb11804.jpg,data/frames/train_thumb11805.jpg,8.170183
13589,data/frames/train_thumb13590.jpg,data/frames/train_thumb13591.jpg,1.006569
10392,data/frames/train_thumb10393.jpg,data/frames/train_thumb10394.jpg,5.896745
15866,data/frames/train_thumb15867.jpg,data/frames/train_thumb15868.jpg,1.821102
12729,data/frames/train_thumb12730.jpg,data/frames/train_thumb12731.jpg,10.513587
19038,data/frames/train_thumb19039.jpg,data/frames/train_thumb19040.jpg,6.89801
10102,data/frames/train_thumb10103.jpg,data/frames/train_thumb10104.jpg,4.632252
9573,data/frames/train_thumb09574.jpg,data/frames/train_thumb09575.jpg,9.167563
15453,data/frames/train_thumb15454.jpg,data/frames/train_thumb15455.jpg,2.509575
13994,data/frames/train_thumb13995.jpg,data/frames/train_thumb13996.jpg,6.816887
9353,data/frames/train_thumb09354.jpg,data/frames/train_thumb09355.jpg,0.0
7659,data/frames/train_thumb07660.jpg,data/frames/train_thumb07661.jpg,23.803042
14419,data/frames/train_thumb14420.jpg,data/frames/train_thumb14421.jpg,3.476486
3523,data/frames/train_thumb03524.jpg,data/frames/train_thumb03525.jpg,22.433245
963,data/frames/train_thumb00964.jpg,data/frames/train_thumb00965.jpg,19.576323
92,data/frames/train_thumb00093.jpg,data/frames/train_thumb00094.jpg,26.627146
14734,data/frames/train_thumb14735.jpg,data/frames/train_thumb14736.jpg,2.086969
1299,data/frames/train_thumb01300.jpg,data/frames/train_thumb01301.jpg,14.052602
7025,data/frames/train_thumb07026.jpg,data/frames/train_thumb07027.jpg,17.215383
9070,data/frames/train_thumb09071.jpg,data/frames/train_thumb09072.jpg,8.322776
17669,data/frames/train_thumb17670.jpg,data/frames/train_thumb17671.jpg,13.216359
8268,data/frames/train_thumb08269.jpg,data/frames/train_thumb08270.jpg,25.486711
15908,data/frames/train_thumb15909.jpg,data/frames/train_thumb15910.jpg,1.58538
14877,data/frames/train_thumb14878.jpg,data/frames/train_thumb14879.jpg,13.714225
141,data/frames/train_thumb00142.jpg,data/frames/train_thumb00143.jpg,25.72661
8534,data/frames/train_thumb08535.jpg,data/frames/train_thumb08536.jpg,13.842094
2242,data/frames/train_thumb02243.jpg,data/frames/train_thumb02244.jpg,24.506641
16848,data/frames/train_thumb16849.jpg,data/frames/train_thumb16850.jpg,2.181688
6969,data/frames/train_thumb06970.jpg,data/frames/train_thumb06971.jpg,15.340933
4437,data/frames/train_thumb04438.jpg,data/frames/train_thumb04439.jpg,21.815488
16067,data/frames/train_thumb16068.jpg,data/frames/train_thumb16069.jpg,2.146236
12185,data/frames/train_thumb12186.jpg,data/frames/train_thumb12187.jpg,7.55166
17642,data/frames/train_thumb17643.jpg,data/frames/train_thumb17644.jpg,13.800519
6617,data/frames/train_thumb06618.jpg,data/frames/train_thumb06619.jpg,17.908139
18663,data/frames/train_thumb18664.jpg,data/frames/train_thumb18665.jpg,0.0
9323,data/frames/train_thumb09324.jpg,data/frames/train_thumb09325.jpg,1.438311
227,data/frames/train_thumb00228.jpg,data/frames/train_thumb00229.jpg,22.757829
16800,data/frames/train_thumb16801.jpg,data/frames/train_thumb16802.jpg,1.550591
15513,data/frames/train_thumb15514.jpg,data/frames/train_thumb15515.jpg,1.242995
6385,data/frames/train_thumb06386.jpg,data/frames/train_thumb06387.jpg,14.172005
